sit	0.07133296	0.016625496	0.0026208232	-0.005187555	0.020797772	0.0147870295	-0.0049590236	0.02782558	0.00872259	0.028833441	0.06989824	-0.032578275	-0.036156114	0.027361926	0.014900585	0.0047371145
buckle	0.06495306	-0.046896126	-0.04220444	0.029395549	0.008574798	0.04971016	0.0038189557	-0.031137923	-0.015461322	-0.0074312007	0.030457592	0.055742882	0.030364696	-0.0061859787	0.03172347	0.0050388006
same	-0.058481995	0.037003968	0.020314489	0.01735021	0.00566023	-0.0467907	-0.0046285787	0.006669393	-0.022382103	-0.06965567	0.048169304	-0.036109533	0.026358228	-0.031685572	0.03979359	0.026424255
section	-0.01768138	-0.042533558	-0.007577187	-0.044661246	-0.03617904	-0.04148627	-0.016998757	-0.01930583	0.026483372	-0.016038567	-0.010944262	-0.0012194401	-0.010946239	0.025320968	0.046511643	-0.024540119
housing	0.0028825908	-0.086493485	0.060070414	-0.041448116	0.041477937	0.060292087	-0.060038716	0.047318663	0.052962687	-0.00518946	0.04204332	-0.027739344	0.048516512	0.046220265	0.012701646	-0.053983998
around	0.04343759	-0.009221867	0.018020742	0.056136794	0.018993465	-0.027549695	0.00918014	-0.02126756	0.04309009	0.023545653	0.057746295	-0.042321008	-0.027215723	0.036514528	0.063604675	0.03079679
bushings	-0.0047797067	-0.05587455	-0.0098276995	-0.04733125	0.025531769	0.03151262	0.021026634	0.053888228	0.036116023	-0.011348306	-0.0014612767	-0.020196104	0.03301257	-0.028684527	0.047972433	-0.047314484
wheels	0.053277276	-0.0068729403	-0.025455758	0.09721059	-0.063465856	-0.028245684	0.09399717	-0.015178046	-0.048258323	0.062806666	-0.06270182	0.03345835	-0.021815717	0.03639061	-0.04629971	0.044154417
gripper	-0.05410129	-0.012569062	-0.037290063	-0.019573595	0.047226902	-0.05710575	-0.0001613805	0.0033604878	-0.0073165074	-0.013889778	-0.047435403	0.021932662	-0.05218771	-0.06998402	-0.010153391	0.0018740192
rotating	-0.0067207357	0.069724604	0.008185071	0.028357042	0.007957795	-0.056203417	0.011268365	0.0010137686	0.017984148	0.047899496	-0.080621265	-0.016088305	-0.0051197824	-0.015919838	-0.0028837516	0.034589656
constant	-0.00631483	0.02116507	0.027236903	-0.003685383	-0.044103075	-0.046490755	-0.035420302	0.008407333	0.026493499	-0.011122269	0.035660077	-0.015736684	0.035657395	0.028828563	-0.030526096	-0.036895607
slack	-0.016552782	0.064121775	-0.020737648	0.06580906	-0.068789184	0.05378771	0.04663666	-0.06277239	-0.0020794298	0.02331826	-0.057637982	0.013006285	-0.08288956	0.01952865	-0.0438169	0.0032691376
vibration	-0.006985713	0.0073015913	0.03127711	-0.038660668	0.0062209964	0.020493459	-0.048381247	0.024577748	-0.02767092	0.040382896	0.03562892	0.029315207	0.0024746172	0.008966196	-0.049873054	-0.048589576
hexagonal	0.0002361862	-0.028196571	0.019842448	0.016611231	-0.0027183292	-0.03949841	-0.016684068	-0.059762433	0.03664926	0.025846507	-0.009917445	0.013346493	0.016048344	-0.0153620485	-0.019138142	-0.013354369
flange	-0.08107138	0.020143714	-0.027271403	-0.050580423	0.105057165	-0.030672515	-0.03201232	-0.01861305	0.11445855	-0.043444168	0.017001923	-0.031125257	0.077589475	-0.04275594	-0.048953112	0.076767035
maintain	0.010088919	-0.040192164	-0.04458688	-0.0019803531	-0.012607219	-0.014101603	0.06868291	-0.009959389	0.005975366	-0.029094083	-0.046401188	0.05924115	-0.07132774	-0.0069930097	-0.00062519417	-0.049780384
bits	-0.022209138	0.052885924	0.002762456	0.036401022	-0.021964429	-0.034044657	0.013068304	0.024255376	-0.020241026	0.044782177	0.01270488	0.028180778	-0.04284484	0.031901035	0.009676068	0.059825797
pinion	0.04303973	-0.0772726	0.08668817	0.007994796	-0.01390022	-0.01828036	-0.06858925	0.064355984	0.06877213	-0.025325567	0.011523666	-0.002850259	0.031721715	-0.042249985	0.025094202	-0.0049812575
freely	0.027446764	0.036288895	-0.05592969	0.04594231	0.008637666	-0.013250722	-0.0012876097	-0.033248436	0.055130415	-0.08154549	-0.014213331	0.081048176	-0.028650332	-0.01892522	-0.020082805	0.0743575
built	0.035690393	0.0830234	-0.006254008	0.078022294	-0.033253636	-0.06606825	0.025034653	-0.056083098	0.021367995	-0.0442413	-0.028437015	0.055617943	-0.03682186	0.023536576	-0.069632	0.00052627816
fixture	-0.059850875	0.060479928	-0.071932524	0.023451569	0.06424538	0.005154886	0.041879825	-0.079039164	-0.07968336	-0.024784328	-0.069997944	0.0040197587	-0.025565876	0.0074181817	-0.13492341	0.07128885
adjustment	-0.019285534	0.024385631	0.058037896	-0.034825332	-0.011698263	0.031826463	0.00071522524	-0.00086920295	0.022593264	-0.019429635	-0.010237638	0.01390499	-0.011363184	-0.00079168635	0.0026759307	0.01992845
object	-0.018098246	-0.014649495	0.04726905	-0.004976291	-0.032536764	-0.017413352	-0.0045195473	0.0261859	-0.019841684	-0.015809136	-0.037671577	0.0062631792	-0.019218553	0.052726027	-0.0031737087	-0.04405655
moving	-0.004964969	-0.006760003	0.013711933	-0.023251534	-0.016051687	0.03725989	0.025013424	0.017445711	0.031104144	-0.033312883	0.040353324	-0.025320642	0.024470044	-0.0105331205	0.07812817	0.0021555752
equals	0.011507227	-0.07175022	0.04230473	0.021865444	0.0023251711	-0.02276881	0.03104614	0.032035094	-0.03134521	0.049042832	0.047735956	-0.016935468	0.02828071	-0.0152682215	0.05954337	-0.0580651
item	0.048251264	-0.04584657	-0.0029156248	-0.0034187986	-0.09154226	-0.0074191624	0.059991885	0.01854146	-0.034004692	0.011237434	-0.0019215157	5.8499783e-05	-0.0048101316	0.04293018	0.07434794	0.00087487354
multiplied	-0.0020592224	-0.03333041	-0.024824714	0.016237266	-0.028576585	0.047365412	0.050159898	-0.0047883205	-0.0647947	0.019691976	0.05036474	0.02989132	-0.060428325	0.019224232	0.02351976	-0.016762808
2	0.029569132	0.03720257	-0.0034110649	0.047897913	-0.06756233	0.029169999	0.032863926	-0.008420273	-0.075163685	0.054559287	0.0091570895	0.023551848	0.014300806	0.07051311	-0.008440481	-0.064237796
hydraulic	0.0029173968	-0.005758134	0.076561086	-0.017599545	-0.007938424	0.01029746	-0.08018034	0.018510045	0.022025425	-0.040124625	0.07403871	-0.061257068	0.04318681	-0.051914364	0.040314004	-0.093695715
good	-0.039354976	-0.0038282727	0.04196002	-0.034434818	0.060195923	-0.008366479	-0.08112576	0.03065791	-0.01993223	-0.006884625	0.012402639	-6.3471416e-05	0.0678761	-0.024438035	0.044623923	-0.027529886
440c	-0.11528639	-0.061914343	0.03319152	-0.10876528	0.03564957	-0.0003010203	-0.107874304	0.054485466	0.10391761	-0.058771532	0.07957159	-0.124349475	0.041335206	-0.087373555	-0.014434703	-0.013058124
shoulder	-0.06165481	0.013016647	-0.02685296	0.04956271	-0.011425778	-0.080538556	0.004339664	-0.0057261386	0.053359665	-0.044626877	0.023920499	-0.0019191036	0.042868108	-0.014996251	-0.0039342823	0.030404411
polyester	0.04406872	-0.038687877	0.005169521	-0.011587556	-0.024839401	0.040117446	0.033336177	0.009017433	-0.065410614	0.0052434364	0.022613812	0.00607309	0.03332597	0.06011214	0.019241787	-0.06810101
blend	0.027394954	-0.069828786	0.06424564	-0.013299444	-0.02449757	0.051171366	0.018154025	0.03895394	0.010407573	0.0049882066	0.019203596	0.062674366	0.025274973	0.016280252	-0.008378896	0.00011347874
fuel	0.04478412	-0.0117909545	0.040385097	0.02981829	-0.04102221	0.065967806	-0.010698894	-0.021781335	-0.021369362	0.023857027	-0.0008505654	0.025889702	0.011283528	0.06029371	0.027931558	-0.08620052
bolted	-0.009880931	0.020885723	-0.013677897	-0.013323462	0.06374617	-0.0072035915	-0.08634717	-0.059903927	0.03602744	-0.09196231	0.04322022	-0.033973638	0.091545455	-0.033257835	-0.056739777	0.050492708
iron	-0.022535972	0.007438339	0.0066074543	-0.041153677	0.017657109	0.059498586	0.006975948	0.013858421	0.018860554	-0.04166733	0.014062098	-0.014586811	-0.0033900142	-0.01108018	0.035161663	-0.050090164
makes	-0.03436388	0.017290408	0.0004003075	-0.06391355	0.08899725	-0.09329763	-0.061030906	-0.036597315	0.04842146	-0.06859542	0.06125743	-0.074641556	0.06961399	-0.01087903	0.035313517	-0.018867949
tightening	-0.008976321	0.10532152	-0.014112429	-0.02584881	0.055267453	-0.07332304	0.041087132	-0.08457272	0.03610222	-0.03940355	-0.016465876	-0.049356528	-0.022291265	-0.02492947	-0.0876899	0.06689552
both	-0.04234707	-0.03826396	0.03384042	0.021495651	0.014664769	-0.06344231	-0.0056649484	0.010924148	-0.0046059336	7.037619e-05	-0.026972456	0.010386559	0.024206799	-0.058305327	0.026623793	0.042566378
harmonic	0.056663737	-0.018242804	-0.018395524	0.042723656	-0.08178597	0.05422246	0.01824695	-0.007766892	-0.057651218	0.06449676	-0.02411719	0.028928993	-0.043219786	0.087920785	-0.025837513	0.0024799586
component	0.022859445	0.009355151	0.077127166	-0.05874288	0.051007066	-0.00857152	0.0055572432	0.03930091	-0.0028749001	-0.04226301	-0.0032678228	-0.03547308	0.033833526	-0.051272802	0.05351272	-0.05075764
applied	-0.044824395	-0.009537249	-0.007577329	-0.039453115	0.05826702	-0.013825449	0.024720665	-0.04981956	0.0021762233	-0.055068906	0.011351235	-0.032643817	-0.011267571	0.03804319	-0.034441765	0.01298661
devices	-0.049115393	-0.01873061	0.021567103	-0.033563383	-0.01460294	0.019996725	-0.04404067	0.0138322115	0.06269109	-0.01188738	-0.0033692766	0.020032939	0.032350976	0.016335953	0.023486074	0.057533238
smooth	0.034058247	0.035329152	0.035925694	-0.034336228	0.08219383	-0.03198292	-0.04973268	0.045843128	0.014076509	0.013265303	-0.028665293	-0.031065263	0.0793735	0.015916921	0.06885835	-0.015055678
small	0.0014945255	-0.04043109	0.012373838	-0.023723217	0.026081761	0.009594405	0.011612328	-0.017185923	-0.02286637	-0.02177395	0.0043260646	-0.05060451	0.040489875	-0.0029538844	-0.06934722	0.0038212908
equipment	0.0004901412	-0.025747646	-0.02156408	0.008623039	0.0021258988	-0.015805043	-0.008665796	-0.046091016	0.0264867	-0.030037893	-0.018014966	-0.06438365	0.06353831	-0.061339084	-0.014003785	-0.024627265
stud	-0.013332331	-0.06406272	0.021741712	-0.02474187	-0.013553121	0.04544172	-0.04928811	-0.010202461	0.037763197	-0.02332563	0.006111217	-0.031038543	0.042380415	-0.02869051	-0.023781851	-0.031256516
coil	-0.005596173	-0.066494174	-0.0022763668	0.050663915	-0.0075533767	0.025065502	0.01018663	-0.010350532	-0.038395848	0.06399789	0.014021736	-0.024920946	-0.020870384	0.063904315	0.06713897	-0.030305034
face	-0.049986437	-0.02227027	0.017142009	0.028027823	0.021214003	0.046480667	-0.010099168	0.020263357	-0.01987791	0.0044917	0.013016076	-0.027766328	0.003968539	-0.024319177	-0.023895007	0.038711652
moment	-0.029799491	0.030167611	0.006754727	-0.036030527	0.07201411	0.0026600242	-0.049864184	-0.037326522	-0.015130464	0.025624804	0.054087527	-0.039996643	-0.035264477	0.034069806	-0.033271953	-0.02192688
twisting	0.03607041	-0.034620482	-0.0118456995	0.0067804223	-0.041522216	0.03659211	0.04258868	-0.003097198	-0.050271127	0.008029889	0.057705484	0.015557513	0.014127927	0.13450426	0.11463995	-0.10539328
coils	0.08826267	-0.09461079	-0.01603221	0.0638186	-0.07776902	0.05353316	0.050695613	0.031026175	-0.005229693	-0.0016525057	-0.015162028	0.097064614	-0.054196686	0.018234285	0.04049523	-0.024161149
counter	0.020668035	0.036445364	-0.0830682	0.10873766	-0.08861748	-0.054621097	0.055625927	-0.04998034	-0.08307165	0.011288785	-0.058327448	0.091683	-0.053111818	0.017813686	-0.030603545	0.03215204
wire	-0.00871388	0.018215377	-0.0694074	0.017825166	0.054970685	-0.06315923	-0.013223066	-0.03474377	-0.0029487768	0.0042533707	-0.056690566	-0.05741039	0.08961114	-0.069454886	-0.06458833	0.064143054
member	0.019805651	-0.040633142	0.0048124623	0.0075154225	-0.085131675	0.012855997	0.0724904	0.04508277	-0.05381755	0.050620083	-0.0043519633	0.052095447	0.021607013	0.021907274	0.068218336	0.002939108
device	0.030311298	-0.057120513	-0.01416859	-0.013609146	0.03143406	0.023244381	0.00347516	-0.00600527	0.022851398	0.0207979	-0.0018122945	0.0346839	0.039717685	0.015495092	0.052652575	-0.020918481
scroll	-0.0842447	0.061040413	0.0027827905	-0.011885471	0.089971304	-0.06909054	0.07464546	-0.0781169	-0.07227701	-0.0038567018	-0.0635596	0.043483503	-0.026296336	-0.08077959	-0.10809052	0.056316942
zinc	-0.019402472	-0.042817656	-0.01816927	-0.01043891	-0.052497476	0.0006400428	-0.0020175595	-0.007450938	-0.015373623	0.01728598	-0.015818972	-0.041169316	-0.047583446	-0.042097505	0.007639085	-0.019555615
heavy	-0.015631985	0.0036313199	-0.06663529	0.08316293	-0.032452837	-0.022303104	0.05417398	-0.08823794	-0.063372724	0.026938757	-0.08797851	0.0030002224	-0.09680446	-0.019927874	-0.02691107	0.018117625
hardened	-0.020297065	-0.0115101	-0.0074804043	0.047149222	0.030299334	0.025861904	0.03273376	-0.009161016	0.026449392	0.0051132105	0.0048180455	0.0061459215	-0.03618549	0.02029335	-0.0050155306	0.0021718293
position	0.040662855	0.024873871	-0.0056092767	0.077908315	-0.055053305	-0.016515007	0.00083587755	-0.02839903	-0.01998019	0.034934357	0.0046164645	0.0018942351	-0.027280776	0.013546261	-0.007795689	0.015178329
type	-0.027841913	-0.019239327	-0.056037065	-0.019047951	0.015243667	0.050539654	0.0029375574	-0.041381884	-0.027208187	0.02648929	-0.053490765	-0.009779201	0.0014266436	0.020335745	-0.022545233	-0.020795548
operation	-0.00042849223	-0.034071118	-0.00889181	0.0028188908	-0.07019171	-0.00526477	-0.035922162	0.0243217	-0.051428895	-0.0115789175	-0.018467385	0.0053330353	0.024597233	0.054218303	0.026852878	-0.009711643
cap	-0.01707627	0.007304581	-0.01565773	-0.04995971	0.058826502	0.02414928	-0.02335352	0.013413308	-0.029560352	-0.04461214	-0.0071794856	-0.057904996	-0.043457683	-0.015246664	0.006094493	0.018253222
determine	-0.0053106146	-0.012312822	-0.0017876131	-0.018494874	-0.035722192	-0.029698798	0.0073240013	-0.04116918	-0.0010385573	0.06201235	-0.004860306	0.03459199	0.031825718	0.015469923	0.024172429	-0.027381405
first	-0.020668745	0.015753167	-0.03421823	-0.018297898	-0.019678872	-0.019691974	0.009638502	0.022389164	-0.037744146	0.013432808	-0.041226894	0.0115333395	0.04463661	0.047189157	-0.021890614	0.0013425747
result	-0.033941474	-0.052151043	-0.014404594	-0.078530274	0.033827003	0.05832027	-0.0018494786	0.04295337	0.01536071	-0.014457476	0.027057594	-0.05623546	0.0065303827	-0.00087817665	0.045733094	0.018749595
allows	-0.028758952	-0.06053901	0.00017857087	-0.06752244	0.008073441	-0.009114723	-0.0049893754	0.07557108	-0.016591137	-0.031181328	0.06580158	-0.0009277975	-0.024574244	-0.020328855	0.053257123	-9.2748516e-05
driven	-0.015816098	-0.025870763	-0.035059493	0.01955961	-0.057514284	-0.034232274	0.017535323	-0.03430181	0.049006347	0.030598428	0.046276394	0.025404053	0.012142077	0.009074447	0.03195203	-0.06073958
toothed	0.012084475	0.007356888	-0.051697686	0.04384584	-0.013916919	0.01947308	0.036236446	-0.03242072	-0.07404769	0.006374078	-0.06575344	0.08805946	-0.031912338	0.058418177	-0.06438863	0.02932541
drives	0.051383205	0.04410925	-0.045196027	0.011335167	-0.058212154	-0.0041579874	0.015904233	-0.066890046	-0.010207502	0.081090465	-0.06640382	0.010174531	-0.069420666	0.06619321	0.0070413807	0.011881738
listed	0.043790407	0.0045341393	-0.017437136	0.0105961505	-0.07357721	-0.0060375417	0.06427824	0.044128884	0.04010362	0.05300558	0.03745632	-0.02794102	-0.05712064	0.08280309	0.04015271	-0.027091322
place	0.077572845	0.023314187	-0.083649315	0.026431946	-0.06556747	-0.064072296	0.0018052321	-0.059833076	-0.016889006	0.00021193633	-0.08784254	0.047226056	-0.04816308	-0.011268363	0.02469504	0.05495806
precise	-0.0042861016	-0.0013806787	0.040297035	-0.04204919	0.0067541534	-0.0058575063	0.027343374	0.018300923	-0.004853072	-0.003067141	-0.0014746236	0.0034031195	-0.005037716	0.0063107377	-0.05465511	-0.014851414
attached	0.01804725	0.015555476	-0.027784916	-0.06231203	0.059995737	-0.038983095	0.00024477672	0.023202905	0.013803895	-0.030614316	-0.008658242	-0.030408852	0.016870614	-0.07001349	-0.016023623	-0.0050582974
pulley	0.018415693	0.013160501	-0.05491399	0.006544396	-0.04445274	-0.042576417	0.031430427	-0.03579764	-0.045964226	0.027793491	0.025951324	0.027200066	-0.018587485	-0.0010263912	0.041726023	-0.016879492
race	-0.026617253	-0.11212061	0.06644824	-0.041448813	-0.043966338	0.07196634	-0.057800442	0.10585853	0.05016949	0.001155604	0.066941306	-0.041369442	0.044726454	0.047156382	0.11526155	-0.109288014
machining	-0.019462075	0.013473101	-0.054850835	-0.0065226546	-0.004425087	-0.03117286	-0.008019755	-0.06714334	-0.055799074	0.043271963	-0.02958674	0.009728509	-0.022433294	-0.04876238	-0.044787534	0.034616187
compared	-0.06352028	-0.028083488	0.009865297	0.00017810489	0.028039139	0.02454648	0.0067669693	0.044555053	-0.007126675	0.018466717	0.060340855	0.011432053	0.047257546	0.010557291	0.03016172	-0.03555846
over	0.03654953	-0.07373861	-0.016617343	0.035499305	-0.04011414	0.031657733	0.028476888	0.030383974	-0.037480954	0.01186281	0.04195863	0.044319227	-0.03135664	0.015537018	0.07423291	-0.0011268823
mechanical	0.040836606	-0.0043069893	-0.022082992	0.08411078	0.0003520573	0.0831328	0.017447885	0.021763498	-0.040786	0.08789388	-0.0074013164	0.007992693	-0.013286552	0.04820854	0.063237615	-0.017221734
industrial	-0.032804802	0.050264984	0.032153185	0.005250934	0.059131585	-0.050369367	-0.033664316	-0.037894677	0.026761167	-0.0494887	-0.002121688	-0.029982064	-0.032294076	-0.022433238	0.01597682	-0.049952812
machinery	0.019044435	-0.0036494362	-0.06466697	0.036851797	-0.002357516	0.037742715	0.008509028	-0.062542215	-0.01980754	-0.03943656	-0.074785955	-0.00041518948	-0.08547415	0.064720765	-0.045500964	0.03810866
excellent	0.025471432	0.019393796	0.033677302	0.00012470862	0.024017733	0.06091764	-0.018685278	-0.008590095	-6.4773034e-05	-0.008578054	0.061632004	0.038141947	-0.02269746	0.007945397	0.031311374	0.025314663
lathe	-0.047277685	0.021468049	-0.0052480698	-0.02258875	0.06414221	-0.03153621	0.0031624667	-0.018401384	0.0004683145	-0.0055730804	-0.011399581	0.0014486699	-0.08135442	0.007382773	-0.03876425	0.086440116
often	0.039785508	0.02144481	0.03540512	-0.04225414	-0.037507486	-0.022023045	0.043075092	6.5257904e-05	-0.05670529	-0.038565222	0.024793759	-0.04056006	0.016643085	0.0026540228	0.034539714	-0.0015095354
like	-0.048168305	0.0379273	0.008566088	0.017932087	0.055092264	-0.04017174	0.006814485	0.0035956095	-0.018373396	-0.04619371	0.004168631	-0.0037634447	0.046972062	-0.021667691	-0.02664901	-0.05155199
inside	-0.042409368	0.025009459	0.061041642	-0.0033964086	0.036126375	-0.041826636	0.0029188674	0.010518016	0.009413494	-0.002632503	0.019445915	0.030356562	-0.017802142	0.036099084	0.04434265	-0.0072550443
90â°	0.0021182804	-0.064989276	-0.02615737	0.026699092	-0.04925701	0.01747471	0.018910974	0.042898744	-0.02412798	-0.00666088	-0.021956515	-0.014633063	0.008662864	0.00820838	-0.011214963	-0.05221258
hydrodynamic	-0.021001365	-0.07391207	0.048140317	-0.06092155	-0.013288533	0.0057499716	0.02647745	0.0018595901	0.03701675	0.04741939	-0.011754839	0.0077078366	0.03002585	-0.022379525	-0.011770983	-0.03322824
another	-0.056472395	0.07426959	0.019860819	-0.0060756286	-0.034692194	-0.009369992	0.015869955	-0.028899856	0.018636404	-0.08822931	0.008120829	0.029706895	0.048960578	-0.053699635	-0.07162967	0.014710257
instead	0.026260467	-0.017440535	-0.045178253	-0.0373444	0.021292184	0.0345201	0.018869016	-0.01238986	0.019795131	-0.016793642	-0.050686598	-0.013132022	-0.005828083	-0.034791846	-0.003930895	-0.020540018
water	-0.030007463	0.016413447	0.023420677	-0.03275342	0.031839944	0.009402243	0.041444212	0.030652156	-0.046393204	0.07775645	-0.019516906	0.027236996	0.018737515	0.06713045	0.057502024	0.019967718
extending	-0.017709384	-0.020042388	-0.008650455	-0.009643235	-0.04276741	0.016973794	0.004748059	-0.009188877	0.0014440322	0.058151457	-0.020431582	-0.03342683	0.053115115	-0.009545124	-0.014249013	0.03504279
installed	0.020318432	-0.011296238	0.05602071	-0.062422886	-0.0066903126	-0.030796451	-0.032555133	-0.009821805	0.012018923	-0.029574959	-0.027963651	-0.01737448	-0.018099729	-0.02777404	-0.020769538	-0.03284842
ratio	0.035340164	0.06942992	-0.0813922	0.0049055684	-0.0035611768	-0.061613802	0.021512652	-0.009083441	0.03207964	-0.009799477	-0.021609778	0.019897064	0.005074708	0.02980782	0.021456901	0.013161477
shaped	0.028953852	-0.01734877	0.0065727076	-0.021721268	0.047589205	-0.05068725	-0.023523891	-0.06790789	0.08973294	-0.017043784	0.008156227	-0.04244255	0.009131962	-0.037270166	0.015619806	-0.03859529
calculated	0.049504492	-0.03706652	-0.0067519243	0.051804025	-0.00033157837	0.008246189	0.03782503	0.060487792	0.015108807	0.010432635	0.09213899	0.037861496	-0.0315836	0.017883288	0.0061803074	-0.0762088
less	0.008730143	-0.05156038	0.013345338	-0.055278834	-0.010091238	-0.0127732605	0.026939686	-0.008889309	0.0032396382	0.057789255	0.017371371	0.02621181	0.00029924986	-0.04305034	-0.005379781	-0.07279962
run	0.039143406	0.012018902	0.077989645	-0.028376102	0.05952796	-0.008357308	0.024010967	0.016434517	0.00818174	0.05061353	0.04148181	-0.051568232	0.0012620734	0.030136162	0.05470202	0.0220706
washer	-0.026482424	0.093953595	-0.009603406	-0.073939115	0.11362333	-0.081797205	-0.019787766	-0.057624813	0.05628477	-0.10139443	-0.013486751	-0.06269331	0.09326934	-0.09850143	-0.04140927	0.08162824
allen	-0.03836619	0.004004714	0.03464703	0.002747959	0.0015834947	-0.020649798	-0.031926394	-0.0382626	0.07633929	-0.036812384	-0.028870093	-0.07945104	0.017249735	-0.0012676824	-0.04266176	0.019691268
forms	0.01799168	0.048989207	0.03661972	0.006984778	0.005024004	-0.09696146	-0.036494732	-0.025033178	0.019941289	-0.03422091	-0.029045098	-0.01032932	0.00031205974	0.0033736043	0.01578908	-0.028256914
surfaces	0.01440917	0.01848109	0.034192096	-0.06289283	0.05121279	-0.06097175	0.009525173	0.009303151	0.055724178	0.007876226	0.010541414	-0.027010212	-0.0034390546	-0.0077504553	0.052857663	-0.0645773
rotary	0.014229306	0.04028067	0.013487513	-0.012676361	-0.030054603	-0.035200477	-0.00040392735	0.033348165	0.059509225	-0.029790686	-0.007126653	-0.04923385	0.0054246075	-0.039908707	-0.016992992	-0.014054748
tools	-0.02315387	-0.014852816	0.015061563	-0.060783647	0.008250863	0.02021756	-0.050228607	-0.00022074647	-0.020321775	0.0071765017	0.004650275	-0.022264231	0.055723798	-0.058173034	-0.008156408	-0.024849728
plastic	-0.020179143	0.018860208	0.004724494	-0.030779112	-0.025044901	-0.0023479043	-0.024118934	0.010318521	0.001996389	0.008434746	-0.03455473	-0.03874418	0.0016962425	-0.04811275	0.018866867	0.0012935802
make	0.02963088	0.03258753	0.03329555	0.01453476	-0.048346344	-0.035560608	0.053096876	0.042815913	-0.029557528	0.021121083	-0.002100962	0.02227214	-0.05304013	-0.034241255	-0.007559043	-0.04181994
remove	-0.044393953	0.08044108	-0.009877093	0.021909595	0.049782112	-0.033040136	0.042656876	-0.09106275	0.017288564	-0.007574654	-0.03558488	-0.04864697	0.0005205102	-0.05092969	-0.037293836	0.031733338
larger	-0.07724856	0.004234108	0.008763056	0.047777664	0.07461415	0.006789709	0.027220748	0.034959435	-0.046830017	0.017179059	-0.040835284	0.05025543	0.002459088	-0.055528216	-0.0821804	0.07168346
dropped	-0.002500531	-0.022763079	-0.0092889825	0.0023665463	-0.0952572	0.038429234	-0.009753198	0.02706514	-0.046555523	0.06215738	-0.023671124	0.03749563	-0.06288036	-0.014923834	0.054745827	0.041560248
aligning	-0.02963178	-0.0127354255	0.015245306	-0.009918473	0.04827214	0.0026893613	-0.0064259786	-0.043291733	-0.049474884	-0.021803033	0.008672395	0.04335954	-0.054134276	-0.014476223	-0.022882069	0.048514795
flanged	0.053859603	0.026133226	0.052972298	0.025078595	0.01563687	0.0011672394	0.0038997533	-0.035633035	0.046922185	0.062384292	0.0043386095	0.0041142306	0.021545134	0.04705802	0.018187307	-0.020569809
piston	0.012298087	-0.0046686404	0.0715604	-0.0044953	0.09254387	0.0030269285	-0.025165683	0.08408402	0.047159106	-0.0009998373	0.009812799	-0.016842585	0.04112054	-0.031347375	0.0713793	-0.073399045
polymer	0.029909804	-0.023110606	0.028561162	-0.0009834063	-0.012924724	0.0494353	-0.043599296	0.05751396	0.025609992	-0.0082823	0.018220033	-0.012936704	0.011881644	-0.009367411	0.018784834	-0.017938295
pivot	0.008000985	0.043428402	0.023183176	0.037864618	0.039075352	-0.047592655	0.061503056	-0.00051297125	0.035662685	-0.0064986204	0.008399942	0.027325226	0.023425635	0.01904513	0.024450695	-0.009509417
pneumatic	0.04839692	-0.041378807	-0.0023241981	-0.050669473	-0.024177656	-0.026041916	-0.058998056	0.06899498	0.06417404	-0.0627826	-0.0034185713	-0.06802579	0.10536911	-0.010476478	0.020091802	-0.08019173
if	-0.0064463383	-0.028128464	0.013182502	0.025079524	-0.060580395	0.048442934	0.030581072	-0.0222085	0.023659132	-0.02791008	-0.042917296	0.07114917	0.03538201	0.0069703576	-0.027542925	0.002694123
permanently	0.05622845	0.00801854	0.03664726	0.0022280798	-0.01629873	-0.045854583	0.033248775	0.0045676557	0.025938323	-0.040862475	-0.020931562	-0.006328849	-0.02359073	-0.011416674	-0.022425769	-0.041218556
whenever	0.036409277	-0.08386461	-0.020315234	0.020016523	-0.06543442	0.060744602	-0.017264618	0.06905872	-0.0072050313	0.0082248775	0.02315171	0.03153996	-0.020823976	0.059914522	0.010981073	-0.07134267
theyâ€™re	0.04145911	0.015182246	-0.025578368	-0.00031450673	0.0030808386	0.04010111	0.011754572	-0.02589947	-0.06730919	0.011118681	-0.007565917	0.010821074	0.022006385	0.010276	0.056814324	0.03624755
generally	-0.039322708	0.004576266	0.04131931	-0.016703721	0.006487981	-0.03626682	-0.041616514	0.008617841	-0.021115975	-0.054845896	0.014964872	-0.025404071	-0.016079381	-0.08499295	-0.031095607	0.023429995
exact	-0.01220782	0.093496524	-0.05167858	0.01695021	0.0593176	-0.039461654	-0.00806798	-0.040444855	-0.010282922	-0.0006340411	-0.021994699	-0.03573709	-0.017749978	-0.0035327664	-0.0697808	0.063753106
depending	-0.03272342	-0.0030181124	0.049006477	0.043527585	-0.025055308	0.026521321	-0.041654743	0.054019988	0.0040535554	-0.05705029	-0.02533896	0.008232553	0.0255247	-0.025391383	0.04036626	0.026915511
light	-0.008249216	-0.03947831	0.039895285	0.008763476	0.06407915	-0.06889334	-0.072026305	-0.004901379	-0.011992574	-0.010090981	-0.009537119	-0.045131996	0.06575776	-0.062266096	0.007855856	0.045225825
concrete	0.014161671	0.009387581	-0.009964736	-0.0023715296	0.06275998	-0.05185509	-0.010957766	-0.062433038	0.030286629	0.042551003	0.019788634	-0.059963338	0.035655104	0.009103558	-0.025387732	0.008075196
piece	0.027976496	0.016464176	0.030520901	-0.0029338086	0.017027315	-0.035703138	-0.06795559	0.016716298	0.0022792702	-0.055609606	0.008022596	-0.04009623	0.024158394	-0.04231485	0.035727445	0.024868453
